country,Lat,Long,suicides_no,population,suicides100k pop
Kazakhstan,42.3,69.6,925,1735100,53.31
Kazakhstan,49.8,73.1,356,706400,50.4
Kazakhstan,42.9,71.366667,602,1455200,41.37
Kazakhstan,51.166666,71.45,85,291100,29.2
Kazakhstan,52.283333,76.966666,375,1425100,26.31
Kazakhstan,49.966666,82.6,188,1060900,17.72
Kazakhstan,50.426749,80.266694,170,1338900,12.7
Kazakhstan,44.85,65.5,225,1845400,12.19
Kazakhstan,50.3,57.183333,104,1453700,7.15
Kazakhstan,53.216666,63.633333,53,1698000,3.12
Kazakhstan,54.866666,69.15,7,1661900,0.42
Kazakhstan,51.233333,51.366667,74,101600,72.83
Kazakhstan,47.116667,51.883333,866,1769600,48.94
Kazakhstan,50.054938,72.964643,354,741600,47.73
Kazakhstan,53.283333,69.4,621,1441200,43.09
Kazakhstan,51.723714,75.322869,91,294600,30.89
Kazakhstan,52.972903,63.116772,405,1438500,28.15
Kazakhstan,47.783333,67.766667,166,1093000,15.19
Kazakhstan,43.299228,68.222892,139,1351900,10.28
Kazakhstan,45.016666,78.383333,185,1877800,9.85
Kazakhstan,46.848056,74.995,104,1438900,7.23
Kazakhstan,45.411259,79.915449,66,1721900,3.83
Kazakhstan,43.516721,68.504631,11,1682200,0.65
Kazakhstan,50.344129,83.512868,64,101800,62.87
Kazakhstan,50.249146,66.920267,925,1794700,51.54
Kazakhstan,49.72654,84.273182,390,785400,49.66
Kazakhstan,52.19019,61.198936,676,1421100,47.57
Kazakhstan,47.964473,80.434372,453,1459100,31.05
Kazakhstan,42.430155,68.808701,84,298600,28.13
Kazakhstan,43.60334,73.759192,194,1132100,17.14
Kazakhstan,43.862107,77.065781,217,1900200,11.42
Kazakhstan,43.178687,70.467681,144,1385000,10.4
Kazakhstan,46.983333,54.016667,132,1414300,9.33
Kazakhstan,44.1666,80.006549,63,1751600,3.6
Kazakhstan,51.806522,68.359963,14,1706200,0.82
Kazakhstan,43.358857,77.440348,77,103700,74.25
Kazakhstan,51.168099,52.997815,545,830100,65.65
Kazakhstan,46.8,61.666667,1146,1825900,62.76
Kazakhstan,45.183333,55.1,772,1395600,55.32
Kazakhstan,47.066667,51.866667,574,1474700,38.92
Kazakhstan,44.168817,66.738872,69,308200,22.39
Kazakhstan,49.900418,57.330543,229,1173100,19.52
Kazakhstan,49.469124,57.419142,173,1407100,12.29
Kazakhstan,47.833333,59.6,219,1929300,11.35
Kazakhstan,50.628114,81.912128,119,1383000,8.6
Kazakhstan,51.623636,73.102651,76,1774700,4.28
Kazakhstan,50.251173,58.440034,20,1726000,1.16
Kazakhstan,42.181518,69.885821,94,90300,104.1
Kazakhstan,52.6329,70.419112,599,853800,70.16
Kazakhstan,42.890255,73.228205,1246,1861800,66.92
Kazakhstan,48.04021,70.857056,735,1342400,54.75
Kazakhstan,43.360278,76.857778,520,1442200,36.06
Kazakhstan,45.252006,77.980067,91,288000,31.6
Kazakhstan,45.487778,64.078056,198,1201100,16.48
Kazakhstan,48.686593,71.644688,149,1332400,11.18
Kazakhstan,48.829814,58.150422,198,1965300,10.07
Kazakhstan,47.467831,84.881108,128,1327200,9.64
Kazakhstan,51.099223,66.31557,50,1784600,2.8
Kazakhstan,47.09302,81.629393,16,1740500,0.92
Kazakhstan,47.65,53.316667,76,86400,87.96
Kazakhstan,51.954949,66.408409,737,859800,85.72
Kazakhstan,53.846646,69.759873,1523,1791600,85.01
Kazakhstan,42.910104,72.720661,887,1311800,67.62
Kazakhstan,43.53813,75.216174,622,1455600,42.73
Kazakhstan,54.905963,70.441549,86,267600,32.14
Kazakhstan,48.260598,72.858255,208,1205800,17.25
Kazakhstan,53.333649,75.45775,216,1901900,11.36
Kazakhstan,49.585591,81.048515,145,1412600,10.26
Kazakhstan,47.666667,51.583333,130,1271500,10.22
Kazakhstan,43.3,52.8,61,1736100,3.51
Kazakhstan,52.444223,71.957606,15,1688900,0.89
Kazakhstan,49.422073,46.847052,1630,1753600,92.95
Kazakhstan,49.412873,75.472858,731,836900,87.35
Kazakhstan,52.451073,64.619771,64,80400,79.6
Kazakhstan,48.689755,55.875121,879,1243300,70.7
Kazakhstan,50.562193,72.570891,635,1405800,45.17
Kazakhstan,52.497951,73.095919,54,251800,21.45
Kazakhstan,52.696575,62.581014,211,1173100,17.99
Kazakhstan,51.742113,71.712454,223,1858300,12
Kazakhstan,53.635894,72.340793,158,1381300,11.44
Kazakhstan,45.762778,62.1075,121,1187600,10.19
Kazakhstan,50.2,51.166667,57,1682200,3.39
Kazakhstan,49.633889,63.498056,10,1633400,0.61
Kazakhstan,44.506544,50.26388,740,822400,89.98
Kazakhstan,43.65,51.166666,1577,1766200,89.29
Kazakhstan,46.119167,73.619167,810,1217700,66.52
Kazakhstan,43.538134,79.465819,50,78400,63.78
Kazakhstan,49.684134,83.295612,651,1401300,46.46
Kazakhstan,51.628321,69.835519,59,247700,23.82
Kazakhstan,52.490866,78.155562,164,1153000,14.22
Kazakhstan,44.93984,74.017766,175,1388400,12.6
Kazakhstan,43.256667,76.928611,216,1871000,11.54
Kazakhstan,42.3,69.6,131,1152200,11.37
Kazakhstan,49.8,73.1,53,1673300,3.17
Kazakhstan,42.9,71.366667,16,1623000,0.99
Kazakhstan,51.166666,71.45,692,762500,90.75
Kazakhstan,52.283333,76.966666,1459,1724400,84.61
Kazakhstan,49.966666,82.6,58,74500,77.85
Kazakhstan,50.426749,80.266694,727,1145900,63.44
Kazakhstan,44.85,65.5,594,1343300,44.22
Kazakhstan,50.3,57.183333,63,241200,26.12
Kazakhstan,53.216666,63.633333,160,1090300,14.67
Kazakhstan,54.866666,69.15,138,1103400,12.51
Kazakhstan,51.233333,51.366667,152,1353400,11.23
Kazakhstan,47.116667,51.883333,205,1863700,11
Kazakhstan,50.054938,72.964643,54,1585500,3.41
Kazakhstan,53.283333,69.4,11,1556100,0.71
Kazakhstan,51.723714,75.322869,567,727800,77.91
Kazakhstan,52.972903,63.116772,1331,1761800,75.55
Kazakhstan,47.783333,67.766667,55,75400,72.94
Kazakhstan,43.299228,68.222892,717,1131600,63.36
Kazakhstan,45.016666,78.383333,609,1349400,45.13
Kazakhstan,46.848056,74.995,59,246200,23.96
Kazakhstan,45.411259,79.915449,152,1044200,14.56
Kazakhstan,43.516721,68.504631,120,1089900,11.01
Kazakhstan,50.344129,83.512868,198,1909900,10.37
Kazakhstan,50.249146,66.920267,124,1358700,9.13
Kazakhstan,49.72654,84.273182,49,1555400,3.15
Kazakhstan,52.19019,61.198936,10,1523100,0.66
Kazakhstan,47.964473,80.434372,1527,1802430,84.72
Kazakhstan,42.430155,68.808701,586,698665,83.87
Kazakhstan,43.60334,73.759192,852,1132418,75.24
Kazakhstan,43.862107,77.065781,47,77972,60.28
Kazakhstan,43.178687,70.467681,623,1366874,45.58
Kazakhstan,46.983333,54.016667,56,254407,22.01
Kazakhstan,44.1666,80.006549,147,1005027,14.63
Kazakhstan,51.806522,68.359963,169,1375343,12.29
Kazakhstan,43.358857,77.440348,234,1959602,11.94
Kazakhstan,51.168099,52.997815,122,1089854,11.19
Kazakhstan,46.8,61.666667,47,1523202,3.09
Kazakhstan,45.183333,55.1,18,1486628,1.21
Kazakhstan,47.066667,51.866667,1519,1807120,84.06
Kazakhstan,44.168817,66.738872,582,718503,81
Kazakhstan,49.900418,57.330543,843,1117605,75.43
Kazakhstan,49.469124,57.419142,51,82044,62.16
Kazakhstan,47.833333,59.6,660,1365580,48.33
Kazakhstan,50.628114,81.912128,53,233378,22.71
Kazakhstan,51.623636,73.102651,158,1336586,11.82
Kazakhstan,50.251173,58.440034,119,1011423,11.77
Kazakhstan,42.181518,69.885821,197,1998447,9.86
Kazakhstan,52.6329,70.419112,110,1137636,9.67
Kazakhstan,42.890255,73.228205,64,1508752,4.24
Kazakhstan,48.04021,70.857056,21,1455622,1.44
Kazakhstan,43.360278,76.857778,582,704901,82.56
Kazakhstan,45.252006,77.980067,1414,1837817,76.94
Kazakhstan,45.487778,64.078056,825,1128226,73.12
Kazakhstan,48.686593,71.644688,53,91887,57.68
Kazakhstan,48.829814,58.150422,621,1414530,43.9
Kazakhstan,47.467831,84.881108,52,247685,20.99
Kazakhstan,51.099223,66.31557,119,996301,11.94
Kazakhstan,47.09302,81.629393,160,1377461,11.62
Kazakhstan,47.65,53.316667,129,1147717,11.24
Kazakhstan,51.954949,66.408409,198,2033504,9.74
Kazakhstan,53.846646,69.759873,67,1424722,4.7
Kazakhstan,42.910104,72.720661,20,1372725,1.46
Kazakhstan,43.53813,75.216174,938,1141761,82.15
Kazakhstan,54.905963,70.441549,530,702817,75.41
Kazakhstan,48.260598,72.858255,1386,1855662,74.69
Kazakhstan,53.333649,75.45775,60,99171,60.5
Kazakhstan,49.585591,81.048515,652,1449082,44.99
Kazakhstan,47.666667,51.583333,60,259838,23.09
Kazakhstan,43.3,52.8,139,996433,13.95
Kazakhstan,52.444223,71.957606,157,1408946,11.14
Kazakhstan,49.422073,46.847052,202,2053544,9.84
Kazakhstan,49.412873,75.472858,114,1159693,9.83
Kazakhstan,52.451073,64.619771,67,1368679,4.9
Kazakhstan,48.689755,55.875121,16,1316237,1.22
Kazakhstan,50.562193,72.570891,967,1159137,83.42
Kazakhstan,52.497951,73.095919,1427,1874980,76.11
Kazakhstan,52.696575,62.581014,75,105970,70.77
Kazakhstan,51.742113,71.712454,441,706313,62.44
Kazakhstan,53.635894,72.340793,735,1480125,49.66
Kazakhstan,45.762778,62.1075,61,271208,22.49
Kazakhstan,50.2,51.166667,177,1438621,12.3
Kazakhstan,49.633889,63.498056,131,1174778,11.15
Kazakhstan,44.506544,50.26388,101,1004413,10.06
Kazakhstan,43.65,51.166666,208,2076222,10.02
Kazakhstan,46.119167,73.619167,57,1317575,4.33
Kazakhstan,43.538134,79.465819,14,1263986,1.11
Kazakhstan,49.684134,83.295612,868,1174447,73.91
Kazakhstan,51.628321,69.835519,1225,1893623,64.69
Kazakhstan,52.490866,78.155562,402,716191,56.13
Kazakhstan,44.93984,74.017766,61,112427,54.26
Kazakhstan,43.256667,76.928611,635,1507234,42.13
Kazakhstan,42.3,69.6,54,279776,19.3
Kazakhstan,49.8,73.1,126,1188857,10.6
Kazakhstan,42.9,71.366667,153,1464554,10.45
Kazakhstan,51.166666,71.45,100,1021709,9.79
Kazakhstan,52.283333,76.966666,177,2097655,8.44
Kazakhstan,49.966666,82.6,78,1272278,6.13
Kazakhstan,50.426749,80.266694,24,1219019,1.97
Kazakhstan,44.85,65.5,944,1189058,79.39
Kazakhstan,50.3,57.183333,1225,1915309,63.96
Kazakhstan,53.216666,63.633333,71,116133,61.14
Kazakhstan,54.866666,69.15,436,730464,59.69
Kazakhstan,51.233333,51.366667,657,1530192,42.94
Kazakhstan,47.116667,51.883333,53,282507,18.76
Kazakhstan,50.054938,72.964643,181,1486771,12.17
Kazakhstan,53.283333,69.4,106,1047352,10.12
Kazakhstan,51.723714,75.322869,121,1202659,10.06
Kazakhstan,52.972903,63.116772,190,2121510,8.96
Kazakhstan,47.783333,67.766667,68,1234397,5.51
Kazakhstan,43.299228,68.222892,24,1181324,2.03
Kazakhstan,45.016666,78.383333,919,1208359,76.05
Kazakhstan,46.848056,74.995,77,116899,65.87
Kazakhstan,45.411259,79.915449,1275,1935835,65.86
Kazakhstan,43.516721,68.504631,412,747545,55.11
Kazakhstan,50.344129,83.512868,648,1542361,42.01
Kazakhstan,50.249146,66.920267,50,281627,17.75
Kazakhstan,49.72654,84.273182,203,1498711,13.54
Kazakhstan,52.19019,61.198936,140,1219565,11.48
Kazakhstan,47.964473,80.434372,210,2144647,9.79
Kazakhstan,42.430155,68.808701,88,1077829,8.16
Kazakhstan,43.60334,73.759192,89,1202402,7.4
Kazakhstan,43.862107,77.065781,30,1149826,2.61
Kazakhstan,43.178687,70.467681,86,116815,73.62
Kazakhstan,46.983333,54.016667,860,1232084,69.8
Kazakhstan,44.1666,80.006549,1178,1954893,60.26
Kazakhstan,51.806522,68.359963,383,766809,49.95
Kazakhstan,43.358857,77.440348,657,1540282,42.65
Kazakhstan,51.168099,52.997815,47,280166,16.78
Kazakhstan,46.8,61.666667,239,1496633,15.97
Kazakhstan,45.183333,55.1,152,1240283,12.26
Kazakhstan,47.066667,51.866667,217,2165507,10.02
Kazakhstan,44.168817,66.738872,93,1110519,8.37
Kazakhstan,49.900418,57.330543,66,1182019,5.58
Kazakhstan,49.469124,57.419142,19,1130043,1.68
Kazakhstan,47.833333,59.6,848,1263819,67.1
Kazakhstan,50.628114,81.912128,1181,1980466,59.63
Kazakhstan,51.623636,73.102651,60,116533,51.49
Kazakhstan,50.251173,58.440034,380,792505,47.95
Kazakhstan,42.181518,69.885821,608,1533027,39.66
Kazakhstan,52.6329,70.419112,42,277759,15.12
Kazakhstan,42.890255,73.228205,214,1488994,14.37
Kazakhstan,48.04021,70.857056,145,1269302,11.42
Kazakhstan,43.360278,76.857778,192,2191360,8.76
Kazakhstan,45.252006,77.980067,99,1150346,8.61
Kazakhstan,45.487778,64.078056,43,1179629,3.65
Kazakhstan,48.686593,71.644688,26,1126895,2.31
Kazakhstan,48.829814,58.150422,72,113390,63.5
Kazakhstan,47.467831,84.881108,808,1310211,61.67
Kazakhstan,51.099223,66.31557,1118,2037599,54.87
Kazakhstan,47.09302,81.629393,389,810461,48
Kazakhstan,47.65,53.316667,528,1555580,33.94
Kazakhstan,51.954949,66.408409,39,263531,14.8
Kazakhstan,53.846646,69.759873,193,1549811,12.45
Kazakhstan,42.910104,72.720661,140,1332552,10.51
Kazakhstan,43.53813,75.216174,88,1144484,7.69
Kazakhstan,54.905963,70.441549,160,2227790,7.18
Kazakhstan,48.260598,72.858255,49,1212500,4.04
Kazakhstan,53.333649,75.45775,25,1155258,2.16
Kazakhstan,49.585591,81.048515,778,1344771,57.85
Kazakhstan,47.666667,51.583333,64,119954,53.35
Kazakhstan,43.3,52.8,1062,2062451,51.49
Kazakhstan,52.444223,71.957606,358,831202,43.07
Kazakhstan,49.422073,46.847052,493,1526023,32.31
Kazakhstan,49.412873,75.472858,44,273217,16.1
Kazakhstan,52.451073,64.619771,171,1514356,11.29
Kazakhstan,48.689755,55.875121,128,1367342,9.36
Kazakhstan,50.562193,72.570891,166,2253866,7.37
Kazakhstan,52.497951,73.095919,78,1172197,6.65
Kazakhstan,52.696575,62.581014,38,1218724,3.12
Kazakhstan,51.742113,71.712454,21,1169247,1.8
Kazakhstan,53.635894,72.340793,716,1384736,51.71
Kazakhstan,45.762778,62.1075,1074,2082135,51.58
Kazakhstan,50.2,51.166667,60,129890,46.19
Kazakhstan,49.633889,63.498056,368,852033,43.19
Kazakhstan,44.506544,50.26388,426,1481240,28.76
Kazakhstan,43.65,51.166666,40,288919,13.84
Kazakhstan,46.119167,73.619167,131,1464381,8.95
Kazakhstan,43.538134,79.465819,181,2273726,7.96
Kazakhstan,49.684134,83.295612,111,1407854,7.88
Kazakhstan,51.628321,69.835519,93,1198153,7.76
Kazakhstan,52.490866,78.155562,33,1261734,2.62
Kazakhstan,44.93984,74.017766,7,1198748,0.58
Kazakhstan,43.256667,76.928611,78,140008,55.71
Kazakhstan,42.3,69.6,1142,2098964,54.41
Kazakhstan,49.8,73.1,733,1425587,51.42
Kazakhstan,42.9,71.366667,393,878598,44.73
Kazakhstan,51.166666,71.45,449,1429864,31.4
Kazakhstan,52.283333,76.966666,48,307080,15.63
Kazakhstan,49.966666,82.6,182,1405609,12.95
Kazakhstan,50.426749,80.266694,136,1451026,9.37
Kazakhstan,44.85,65.5,193,2289754,8.43
Kazakhstan,50.3,57.183333,89,1228388,7.25
Kazakhstan,53.216666,63.633333,42,1313549,3.2
Kazakhstan,54.866666,69.15,27,1246955,2.17
Kazakhstan,51.233333,51.366667,1082,2116035,51.13
Kazakhstan,47.116667,51.883333,70,148578,47.11
Kazakhstan,50.054938,72.964643,667,1462224,45.62
Kazakhstan,53.283333,69.4,343,911127,37.65
Kazakhstan,51.723714,75.322869,356,1377269,25.85
Kazakhstan,52.972903,63.116772,47,325593,14.44
Kazakhstan,47.783333,67.766667,132,1344351,9.82
Kazakhstan,43.299228,68.222892,126,1490998,8.45
Kazakhstan,43.256667,76.928611,171,2303567,7.42
Kazakhstan,42.3,69.6,69,1263876,5.46
Kazakhstan,49.8,73.1,38,1377917,2.76
Kazakhstan,42.9,71.366667,18,1307309,1.38
Kazakhstan,51.166666,71.45,72,156393,46.04
Kazakhstan,52.283333,76.966666,962,2130654,45.15
Kazakhstan,49.966666,82.6,603,1492576,40.4
Kazakhstan,50.426749,80.266694,363,951365,38.16
Kazakhstan,44.85,65.5,312,1326082,23.53
Kazakhstan,50.3,57.183333,42,343577,12.22
Kazakhstan,53.216666,63.633333,127,1285407,9.88
Kazakhstan,54.866666,69.15,175,2313458,7.56
Kazakhstan,51.233333,51.366667,108,1524321,7.09
Kazakhstan,47.116667,51.883333,65,1306669,4.97
Kazakhstan,43.256667,76.928611,30,1445862,2.07
Kazakhstan,42.3,69.6,13,1370388,0.95
Kiribati,-0.883333333,169.533333,5,6789,73.65
Kiribati,-0.882333333,169.534333,1,2345,42.64
Kiribati,-0.881333333,169.535333,1,5615,17.81
Kiribati,-0.880333333,169.536333,1,6101,16.39
Kiribati,-0.879333333,169.537333,1,6105,16.38
Kiribati,-0.878333333,169.538333,1,6818,14.67
Kiribati,-0.877333333,169.539333,0,6440,0
Kiribati,-0.876333333,169.540333,0,8932,0
Kiribati,-0.875333333,169.541333,0,2759,0
Kiribati,-0.874333333,169.542333,0,460,0
Kiribati,-0.873333333,169.543333,0,9213,0
Kiribati,-0.872333333,169.544333,0,278,0
Kiribati,-0.871333333,169.545333,1,2799,35.73
Kiribati,-0.870333333,169.546333,2,6669,29.99
Kiribati,-0.869333333,169.547333,1,6226,16.06
Kiribati,-0.868333333,169.548333,0,6692,0
Kiribati,-0.867333333,169.549333,0,6273,0
Kiribati,-0.866333333,169.550333,0,6581,0
Kiribati,-0.865333333,169.551333,0,9190,0
Kiribati,-0.864333333,169.552333,0,474,0
Kiribati,-0.863333333,169.553333,0,5802,0
Kiribati,-0.862333333,169.554333,0,9496,0
Kiribati,-0.861333333,169.555333,0,2368,0
Kiribati,-0.860333333,169.556333,0,286,0
Kiribati,-0.859333333,169.557333,3,6370,47.1
Kiribati,-0.858333333,169.558333,3,6585,45.56
Kiribati,-0.857333333,169.559333,1,2384,41.95
Kiribati,-0.856333333,169.560333,2,5958,33.57
Kiribati,-0.855333333,169.561333,1,6579,15.2
Kiribati,-0.854333333,169.562333,1,9415,10.62
Kiribati,-0.853333333,169.563333,1,9780,10.22
Kiribati,-0.852333333,169.564333,0,6436,0
Kiribati,-0.851333333,169.565333,0,6730,0
Kiribati,-0.850333333,169.566333,0,2840,0
Kiribati,-0.849333333,169.567333,0,481,0
Kiribati,-0.848333333,169.568333,0,290,0
Kiribati,-0.847333333,169.569333,3,6529,45.95
Kiribati,-0.846333333,169.570333,3,6566,45.69
Kiribati,-0.845333333,169.571333,2,6053,33.04
Kiribati,-0.844333333,169.572333,1,6528,15.32
Kiribati,-0.843333333,169.573333,1,9619,10.4
Kiribati,-0.842333333,169.574333,0,6565,0
Kiribati,-0.841333333,169.575333,0,6893,0
Kiribati,-0.840333333,169.576333,0,2878,0
Kiribati,-0.839333333,169.577333,0,481,0
Kiribati,-0.838333333,169.578333,0,10069,0
Kiribati,-0.837333333,169.579333,0,2399,0
Kiribati,-0.836333333,169.580333,0,291,0
Kiribati,-0.835333333,169.581333,1,2402,41.63
Kiribati,-0.834333333,169.582333,1,6630,15.08
Kiribati,-0.833333333,169.583333,0,6571,0
Kiribati,-0.832333333,169.584333,0,6640,0
Kiribati,-0.831333333,169.585333,0,7072,0
Kiribati,-0.830333333,169.586333,0,9815,0
Kiribati,-0.829333333,169.587333,0,2912,0
Kiribati,-0.828333333,169.588333,0,479,0
Kiribati,-0.827333333,169.589333,0,6064,0
Kiribati,-0.826333333,169.590333,0,6710,0
Kiribati,-0.825333333,169.591333,0,10341,0
Kiribati,-0.824333333,169.592333,0,287,0
Kiribati,-0.823333333,169.593333,2,10569,18.92
Kiribati,-0.822333333,169.594333,1,6635,15.07
Kiribati,-0.821333333,169.595333,1,6716,14.89
Kiribati,-0.820333333,169.596333,1,6768,14.78
Kiribati,-0.819333333,169.597333,1,7304,13.69
Kiribati,-0.818333333,169.598333,0,10009,0
Kiribati,-0.817333333,169.599333,0,2947,0
Kiribati,-0.816333333,169.600333,0,497,0
Kiribati,-0.815333333,169.601333,0,6063,0
Kiribati,-0.814333333,169.602333,0,6914,0
Kiribati,-0.813333333,169.603333,0,2407,0
Kiribati,-0.812333333,169.604333,0,297,0
Kiribati,-0.811333333,169.605333,2,6005,33.31
Kiribati,-0.810333333,169.606333,2,6964,28.72
Kiribati,-0.809333333,169.607333,1,7127,14.03
Kiribati,-0.808333333,169.608333,0,6944,0
Kiribati,-0.807333333,169.609333,0,6591,0
Kiribati,-0.806333333,169.610333,0,7543,0
Kiribati,-0.805333333,169.611333,0,10166,0
Kiribati,-0.804333333,169.612333,0,2985,0
Kiribati,-0.803333333,169.613333,0,509,0
Kiribati,-0.802333333,169.614333,0,10775,0
Kiribati,-0.801333333,169.615333,0,2417,0
Kiribati,-0.800333333,169.616333,0,302,0
Kiribati,-0.799333333,169.617333,2,7215,27.72
Kiribati,-0.798333333,169.618333,1,7353,13.6
Kiribati,-0.797333333,169.619333,1,10956,9.13
Kiribati,-0.796333333,169.620333,0,7231,0
Kiribati,-0.795333333,169.621333,0,6532,0
Kiribati,-0.794333333,169.622333,0,7809,0
Kiribati,-0.793333333,169.623333,0,10285,0
Kiribati,-0.792333333,169.624333,0,3029,0
Kiribati,-0.791333333,169.625333,0,516,0
Kiribati,-0.790333333,169.626333,0,5909,0
Kiribati,-0.789333333,169.627333,0,2431,0
Kiribati,-0.788333333,169.628333,0,304,0
Kiribati,-0.787333333,169.629333,0,7547,0
Kiribati,-0.786333333,169.630333,0,6481,0
Kiribati,-0.785333333,169.631333,0,8111,0
Kiribati,-0.784333333,169.632333,0,10385,0
Kiribati,-0.783333333,169.633333,0,3089,0
Kiribati,-0.782333333,169.634333,0,521,0
Kiribati,-0.781333333,169.635333,0,7503,0
Kiribati,-0.780333333,169.636333,0,5815,0
Kiribati,-0.779333333,169.637333,0,7604,0
Kiribati,-0.778333333,169.638333,0,11126,0
Kiribati,-0.777333333,169.639333,0,2463,0
Kiribati,-0.776333333,169.640333,0,293,0
Kiribati,-0.775333333,169.641333,0,7870,0
Kiribati,-0.774333333,169.642333,0,6442,0
Kiribati,-0.773333333,169.643333,0,8455,0
Kiribati,-0.772333333,169.644333,0,10475,0
Kiribati,-0.771333333,169.645333,0,3159,0
Kiribati,-0.770333333,169.646333,0,522,0
Kiribati,-0.769333333,169.647333,0,7812,0
Kiribati,-0.768333333,169.648333,0,5737,0
Kiribati,-0.767333333,169.649333,0,7888,0
Kiribati,-0.766333333,169.650333,0,11289,0
Kiribati,-0.765333333,169.651333,0,2513,0
Kiribati,-0.764333333,169.652333,0,278,0
Kiribati,-0.763333333,169.653333,0,8197,0
Kiribati,-0.762333333,169.654333,0,6348,0
Kiribati,-0.761333333,169.655333,0,8720,0
Kiribati,-0.760333333,169.656333,0,10585,0
Kiribati,-0.759333333,169.657333,0,3228,0
Kiribati,-0.758333333,169.658333,0,539,0
Kiribati,-0.757333333,169.659333,0,8151,0
Kiribati,-0.756333333,169.660333,0,5692,0
Kiribati,-0.755333333,169.661333,0,8117,0
Kiribati,-0.754333333,169.662333,0,11403,0
Kiribati,-0.753333333,169.663333,0,2577,0
Kiribati,-0.752333333,169.664333,0,294,0
Kuwait,29.36666667,47.966667,1,35200,2.84
Kuwait,29.36766667,47.967667,6,235600,2.55
Kuwait,29.36866667,47.968667,5,228000,2.19
